ID,Año,Estado,Mes,Delegación,Colonia,Tipo,Ruta,Evidencia,Link,Foto de Evidencia,Soporte Publicitario,Formato de Anuncio,Anunciante(s),Campaña,Industria,Gerente,BUM,Dirección,Categoria,Medicion
6780,2021,CDMX,08-ago-21,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+V3+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A0384cc9b-da4b-4c0b-ac2e-48b233a9b555%5D%2Fanuncio_terminal_2,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+V3+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A0384cc9b-da4b-4c0b-ac2e-48b233a9b555%5D%2Fanuncio_terminal_2,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+V3+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A0384cc9b-da4b-4c0b-ac2e-48b233a9b555%5D%2Fanuncio_terminal_2,Muro Publicitario,Digital,WALMART,NUEVO WALMART PASS,"Tiendas de Autoservicio, Abarrotes y Bodegas",Laura Zarco,Oscar,Alejandro Leal,Pagado,Antiguo
6783,2021,CDMX,08-ago-21,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+V3+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A0384cc9b-da4b-4c0b-ac2e-48b233a9b555%5D%2Fanuncio_terminal_5,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+V3+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A0384cc9b-da4b-4c0b-ac2e-48b233a9b555%5D%2Fanuncio_terminal_5,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+V3+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A0384cc9b-da4b-4c0b-ac2e-48b233a9b555%5D%2Fanuncio_terminal_5,Espectacular,Digital,GOBIERNO CDMX,BRANDING,Turismo,RI,RI,RI,Pagado,Antiguo
6784,2021,CDMX,08-ago-21,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+V3+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A0384cc9b-da4b-4c0b-ac2e-48b233a9b555%5D%2Fanuncio_terminal_6,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+V3+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A0384cc9b-da4b-4c0b-ac2e-48b233a9b555%5D%2Fanuncio_terminal_6,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+V3+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A0384cc9b-da4b-4c0b-ac2e-48b233a9b555%5D%2Fanuncio_terminal_6,Espectacular,Digital,LA HAUS,BRANDING,"Cementos, Construcción e Inmobiliaria",Monserrat Garcés,Oscar,Alejandro Leal,Pagado,Antiguo
6785,2021,CDMX,08-ago-21,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+V3+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A0384cc9b-da4b-4c0b-ac2e-48b233a9b555%5D%2Fanuncio_terminal_7,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+V3+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A0384cc9b-da4b-4c0b-ac2e-48b233a9b555%5D%2Fanuncio_terminal_7,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+V3+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A0384cc9b-da4b-4c0b-ac2e-48b233a9b555%5D%2Fanuncio_terminal_7,Espectacular,Digital,LA HAUS,BRANDING,"Cementos, Construcción e Inmobiliaria",Monserrat Garcés,Oscar,Alejandro Leal,Pagado,Antiguo
6789,2021,CDMX,08-ago-21,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+V3+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A0384cc9b-da4b-4c0b-ac2e-48b233a9b555%5D%2Fanuncio_terminal_11,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+V3+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A0384cc9b-da4b-4c0b-ac2e-48b233a9b555%5D%2Fanuncio_terminal_11,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+V3+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A0384cc9b-da4b-4c0b-ac2e-48b233a9b555%5D%2Fanuncio_terminal_11,Muro Publicitario,Digital,TEQUILA DON JULIO,SERENATA POR MEXICO,Alcohol y Tabacos,Moises Colin,Steph,Enrique Vargas,Pagado,Antiguo
6790,2021,CDMX,08-ago-21,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+V3+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A0384cc9b-da4b-4c0b-ac2e-48b233a9b555%5D%2Fanuncio_terminal_12,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+V3+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A0384cc9b-da4b-4c0b-ac2e-48b233a9b555%5D%2Fanuncio_terminal_12,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+V3+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A0384cc9b-da4b-4c0b-ac2e-48b233a9b555%5D%2Fanuncio_terminal_12,Muro Publicitario,Digital,TEQUILA DON JULIO,SERENATA POR MEXICO,Alcohol y Tabacos,Moises Colin,Steph,Enrique Vargas,Pagado,Antiguo
6792,2021,CDMX,08-ago-21,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+V3+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Af6c855c7-ea04-42c8-a07b-da915c89ec5a%5D%2Fanuncio_terminal_2,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+V3+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Af6c855c7-ea04-42c8-a07b-da915c89ec5a%5D%2Fanuncio_terminal_2,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+V3+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Af6c855c7-ea04-42c8-a07b-da915c89ec5a%5D%2Fanuncio_terminal_2,Pantalla,Digital,HUAWEI,BRANDING,Telecomunicaciones,Fabiola Cortéz,Eli Caballero,Roberto Caballero,Pagado,Antiguo
6797,2021,CDMX,08-ago-21,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+V3+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Af6c855c7-ea04-42c8-a07b-da915c89ec5a%5D%2Fanuncio_terminal_7,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+V3+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Af6c855c7-ea04-42c8-a07b-da915c89ec5a%5D%2Fanuncio_terminal_7,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+V3+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Af6c855c7-ea04-42c8-a07b-da915c89ec5a%5D%2Fanuncio_terminal_7,Muro Publicitario,Digital,QUERETARO TRAVEL,MUNDO HISTORICO,Turismo,RI,RI,RI,Pagado,Antiguo
6801,2021,CDMX,08-ago-21,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+V3+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Af6c855c7-ea04-42c8-a07b-da915c89ec5a%5D%2Fanuncio_terminal_12,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+V3+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Af6c855c7-ea04-42c8-a07b-da915c89ec5a%5D%2Fanuncio_terminal_12,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+V3+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Af6c855c7-ea04-42c8-a07b-da915c89ec5a%5D%2Fanuncio_terminal_12,Pantalla,Digital,GOBIERNO CDMX,BRANDING,Turismo,RI,RI,RI,Pagado,Antiguo
6802,2021,CDMX,08-ago-21,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+V3+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Af6c855c7-ea04-42c8-a07b-da915c89ec5a%5D%2Fanuncio_terminal_13,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+V3+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Af6c855c7-ea04-42c8-a07b-da915c89ec5a%5D%2Fanuncio_terminal_13,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+V3+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Af6c855c7-ea04-42c8-a07b-da915c89ec5a%5D%2Fanuncio_terminal_13,Pantalla,Digital,LIVERPOOL,THE CHILDREN`S PLACE,Centros Comerciales y Tiendas Departamentales,Adriana Mondragón,Karla,Enrique Vargas,Pagado,Antiguo
6803,2021,CDMX,08-ago-21,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+V3+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Af6c855c7-ea04-42c8-a07b-da915c89ec5a%5D%2Fanuncio_terminal_14,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+V3+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Af6c855c7-ea04-42c8-a07b-da915c89ec5a%5D%2Fanuncio_terminal_14,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+V3+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Af6c855c7-ea04-42c8-a07b-da915c89ec5a%5D%2Fanuncio_terminal_14,Pantalla,Digital,LIVERPOOL,LEVI´S BACK TO SCHOOL,Centros Comerciales y Tiendas Departamentales,Adriana Mondragón,Karla,Enrique Vargas,Pagado,Antiguo
6805,2021,CDMX,08-ago-21,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+V3+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Af6c855c7-ea04-42c8-a07b-da915c89ec5a%5D%2Fanuncio_terminal_16,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+V3+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Af6c855c7-ea04-42c8-a07b-da915c89ec5a%5D%2Fanuncio_terminal_16,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+V3+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Af6c855c7-ea04-42c8-a07b-da915c89ec5a%5D%2Fanuncio_terminal_16,Pantalla,Digital,LIVERPOOL,BRANDING,Centros Comerciales y Tiendas Departamentales,Adriana Mondragón,Karla,Enrique Vargas,Pagado,Antiguo
6807,2021,CDMX,08-ago-21,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+V3+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Af6c855c7-ea04-42c8-a07b-da915c89ec5a%5D%2Fanuncio_terminal_18,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+V3+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Af6c855c7-ea04-42c8-a07b-da915c89ec5a%5D%2Fanuncio_terminal_18,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+V3+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Af6c855c7-ea04-42c8-a07b-da915c89ec5a%5D%2Fanuncio_terminal_18,Pantalla,Digital,GOBIERNO CDMX,BRANDING,Turismo,RI,RI,RI,Pagado,Antiguo
6808,2021,CDMX,08-ago-21,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+V3+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Af6c855c7-ea04-42c8-a07b-da915c89ec5a%5D%2Fanuncio_terminal_20,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+V3+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Af6c855c7-ea04-42c8-a07b-da915c89ec5a%5D%2Fanuncio_terminal_20,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+V3+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Af6c855c7-ea04-42c8-a07b-da915c89ec5a%5D%2Fanuncio_terminal_20,Pantalla,Digital,GOBIERNO CDMX,BRANDING,Turismo,RI,RI,RI,Pagado,Antiguo
6809,2021,CDMX,08-ago-21,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+V3+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Af6c855c7-ea04-42c8-a07b-da915c89ec5a%5D%2Fanuncio_terminal_21,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+V3+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Af6c855c7-ea04-42c8-a07b-da915c89ec5a%5D%2Fanuncio_terminal_21,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+V3+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Af6c855c7-ea04-42c8-a07b-da915c89ec5a%5D%2Fanuncio_terminal_21,Pantalla,Digital,GOBIERNO CDMX,BRANDING,Turismo,RI,RI,RI,Pagado,Antiguo
6810,2021,CDMX,08-ago-21,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+V3+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1b672e8d-e6b8-4dd6-b103-de62ae80948b%5D%2Fanuncio_terminal_2,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+V3+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1b672e8d-e6b8-4dd6-b103-de62ae80948b%5D%2Fanuncio_terminal_2,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+V3+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1b672e8d-e6b8-4dd6-b103-de62ae80948b%5D%2Fanuncio_terminal_2,Muro Publicitario,Digital,LA HAUS,BRANDING,"Cementos, Construcción e Inmobiliaria",Monserrat Garcés,Oscar,Alejandro Leal,Pagado,Antiguo
6811,2021,CDMX,08-ago-21,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+V3+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1b672e8d-e6b8-4dd6-b103-de62ae80948b%5D%2Fanuncio_terminal_3,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+V3+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1b672e8d-e6b8-4dd6-b103-de62ae80948b%5D%2Fanuncio_terminal_3,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+V3+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1b672e8d-e6b8-4dd6-b103-de62ae80948b%5D%2Fanuncio_terminal_3,Muro Publicitario,Digital,TEXIN,BRANDING,"Ropa, Relojeria, Lentes, Accesorios Personales y Cosmeticos",Sin Asignar,Sin Asignar,Sin Asignar,Pagado,Antiguo
6816,2021,CDMX,08-ago-21,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+V3+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1b672e8d-e6b8-4dd6-b103-de62ae80948b%5D%2Fanuncio_terminal_10,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+V3+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1b672e8d-e6b8-4dd6-b103-de62ae80948b%5D%2Fanuncio_terminal_10,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+V3+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1b672e8d-e6b8-4dd6-b103-de62ae80948b%5D%2Fanuncio_terminal_10,Panel de Pasillo,Digital,HONOR,BRANDING,Bienes de Consumo Duradero,Adriana Mondragón,Karla,Enrique Vargas,Pagado,Antiguo
6817,2021,CDMX,08-ago-21,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+V3+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1b672e8d-e6b8-4dd6-b103-de62ae80948b%5D%2Fanuncio_terminal_11,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+V3+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1b672e8d-e6b8-4dd6-b103-de62ae80948b%5D%2Fanuncio_terminal_11,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+V3+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1b672e8d-e6b8-4dd6-b103-de62ae80948b%5D%2Fanuncio_terminal_11,Panel de Pasillo,Digital,HONOR,BRANDING,Bienes de Consumo Duradero,Adriana Mondragón,Karla,Enrique Vargas,Pagado,Antiguo
6818,2021,CDMX,08-ago-21,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+V3+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1b672e8d-e6b8-4dd6-b103-de62ae80948b%5D%2Fanuncio_terminal_12,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+V3+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1b672e8d-e6b8-4dd6-b103-de62ae80948b%5D%2Fanuncio_terminal_12,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+V3+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1b672e8d-e6b8-4dd6-b103-de62ae80948b%5D%2Fanuncio_terminal_12,Panel de Pasillo,Digital,HONOR,BRANDING,Bienes de Consumo Duradero,Adriana Mondragón,Karla,Enrique Vargas,Pagado,Antiguo
6819,2021,CDMX,08-ago-21,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+V3+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1b672e8d-e6b8-4dd6-b103-de62ae80948b%5D%2Fanuncio_terminal_13,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+V3+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1b672e8d-e6b8-4dd6-b103-de62ae80948b%5D%2Fanuncio_terminal_13,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+V3+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1b672e8d-e6b8-4dd6-b103-de62ae80948b%5D%2Fanuncio_terminal_13,Panel de Pasillo,Digital,HONOR,BRANDING,Bienes de Consumo Duradero,Adriana Mondragón,Karla,Enrique Vargas,Pagado,Antiguo
6824,2021,CDMX,08-ago-21,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+V3+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1b672e8d-e6b8-4dd6-b103-de62ae80948b%5D%2Fanuncio_terminal_18,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+V3+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1b672e8d-e6b8-4dd6-b103-de62ae80948b%5D%2Fanuncio_terminal_18,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+V3+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1b672e8d-e6b8-4dd6-b103-de62ae80948b%5D%2Fanuncio_terminal_18,Panel de Pasillo,Digital,HONOR,BRANDING,Bienes de Consumo Duradero,Adriana Mondragón,Karla,Enrique Vargas,Pagado,Antiguo
6827,2021,CDMX,08-ago-21,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+V3+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1b672e8d-e6b8-4dd6-b103-de62ae80948b%5D%2Fanuncio_terminal_22,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+V3+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1b672e8d-e6b8-4dd6-b103-de62ae80948b%5D%2Fanuncio_terminal_22,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+V3+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1b672e8d-e6b8-4dd6-b103-de62ae80948b%5D%2Fanuncio_terminal_22,Panel de Pasillo,Digital,HSBC,SOMOS UN MUNDO LLAMADO MEXICO,"Bancos, Financieros, Seguros, Credito y Empeño",Shirley Hernandez,Steph,Enrique Vargas,Pagado,Antiguo
6828,2021,CDMX,08-ago-21,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+V3+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1b672e8d-e6b8-4dd6-b103-de62ae80948b%5D%2Fanuncio_terminal_23,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+V3+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1b672e8d-e6b8-4dd6-b103-de62ae80948b%5D%2Fanuncio_terminal_23,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Agosto+V3+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1b672e8d-e6b8-4dd6-b103-de62ae80948b%5D%2Fanuncio_terminal_23,Panel de Pasillo,Digital,HSBC,SOMOS UN MUNDO LLAMADO MEXICO,"Bancos, Financieros, Seguros, Credito y Empeño",Shirley Hernandez,Steph,Enrique Vargas,Pagado,Antiguo
