Punto,Lat,Lon
UNIVERSIDAD TECMILENIO CAMPUS GUADALAJARA,20.61225854,-103.4160779
UNIVERSIDAD TECNOLOGICA DE JALISCO,20.61829366,-103.3533312
UNIVERSIDAD TECNOLOGICA DE JALISCO,20.61783459,-103.3555007
UNIVERSIDAD TECNOLOGICA DE MÉXICO,20.62763315,-103.3000391
UNIVERSIDAD UTEGRA,20.65990075,-103.3870091
UNIVERSIDAD VIRTUAL,20.66168857,-103.3871412
UNIVERSIDAD VIRTUAL EDUCANET DE MEXICO,20.67062857,-103.3472919
UNIVERSIDAD VIRTUAL UDG,20.66449344,-103.3596701
UNIVERSITY OF ADVANCED TECHNOLOGY,20.65863046,-103.4015397
UNVERSIDAD METROPOLITANA DE OCCIDENTE,20.68301819,-103.3377603
VILLAS UNIVERSIDAD,20.67148309,-103.360332
