Establecimiento,Lat,Lon
FERRETERIA AZTECA,20.63057887,-100.3865774
FERRETERIA BEL AIR MECANICA S.A.,20.52100682,-100.4533626
FERRETERIA BELEN,20.64733192,-100.3971117
FERRETERÍA BETITOS,20.64770719,-100.3982731
FERRETERIA BETITOS,20.63660647,-100.395313
FERRETERIA BETITOS,20.57167184,-100.3924769
FERRETERIA BETOS,20.56484471,-100.3906638
FERRETERIA BIRLOS Y HERRAAMIENTAS EL GUERO,20.57492282,-100.3942584
FERRETERIA BOULEVAR DE LAS AMERICAS,20.54658805,-100.3909742
FERRETERIA BUFALO,20.65648462,-100.4642616
FERRETERIA CADE,20.65443513,-100.3784729
FERRETERIA CALEBO,20.55666221,-100.3965373
FERRETERÍA CAMINO REAL,20.54689385,-100.3988303
FERRETERIA CANDILES,20.54294188,-100.4020574
FERRETERIA CANELO,20.60238287,-100.4382817
FERRETERIA CANTABRIA,20.55740565,-100.4370291
FERRETERIA CANTERA,20.63837053,-100.4898664
FERRETERIA CARBAJAL,20.6435421,-100.4560668
FERRETERIA CARBAJAL,20.65767438,-100.4756868
FERRETERIA CARPINTODO,20.57925251,-100.3863371
FERRETERIA CASA MARDIZ,20.73581016,-100.4464963
FERRETERIA CASA SANCHEZ,20.60995192,-100.4267707
FERRETERIA CASHER,20.63596776,-100.4557053
FERRETERIA CHAPULTEPEC,20.61178145,-100.378619
FERRETERÍA CHAVITA,20.73792079,-100.3951419
FERRETERÍA CHE GUEVARA,20.62699393,-100.4700415
FERRETERIA CIMA,20.60369762,-100.3953528
FERRETERIA COLINAS,20.55535935,-100.400002
FERRETERIA COMERCIAL TORNILLERA,20.56473126,-100.3907827
FERRETERIA CONSTRUMAS,20.63203682,-100.4679979
FERRETERÍA CORREGIDORA,20.54396335,-100.4059
FERRETERÍA CUPER,20.63003057,-100.4558111
FERRETERÍA D FANUEL,20.64649641,-100.4009958
FERRETERIA DAHASI,20.53940557,-100.3995716
FERRETERIA DE FELIX,20.82757699,-100.4720277
FERRETERIA DE LA CAPILLA,20.58049243,-100.4086628
FERRETERIA DE MATERIALES SANTA ANA,20.58141314,-100.4157212
FERRETERIA DEMCO,20.66284584,-100.5063842
FERRETERIA DIAMANTE,20.64599638,-100.3978974
FERRETERIA DIAZ REYEZ,20.57359799,-100.3825994
FERRETERIA DIFEQRO,20.57247149,-100.3929197
FERRETERIA DIMAR,20.55528957,-100.4118333
FERRETERIA DON ABEL,20.63893099,-100.3920241
FERRETERIA DON CAPU,20.58508914,-100.3760603
FERRETERIA DON DAMIAN,20.64924288,-100.4523686
FERRETERIA DON JORGE,20.76875694,-100.4370189
FERRETERIA DON JORGE,20.62672117,-100.4174116
FERRETERIA DON MANUEL,20.63946453,-100.4007656
FERRETERIA DON MARCOS,20.59782373,-100.3854535
FERRETERIA DON MARCOS 2,20.59825699,-100.3872689
FERRETERIA ECO,20.65630887,-100.5031483
FERRETERIA EL 5 GUERRERO,20.5656595,-100.3880759
FERRETERIA EL AGUILA,20.58703639,-100.3908973
FERRETERIA EL AGUILA,20.57970929,-100.3591872
FERRETERIA EL AGUILA,20.55551125,-100.4139858
FERRETERIA EL ARRIERO,20.52813628,-100.4411794
FERRETERIA EL CAZADOR,20.55902961,-100.3800892
FERRETERÍA EL CENTENARIO,20.5748395,-100.3835336
FERRETERIA EL CHAPULIN,20.74989625,-100.4429582
FERRETERIA EL CONDE,20.69372512,-100.4694864
FERRETERIA EL FUSIBLE,20.59622083,-100.4254302
FERRETERIA EL GALLITO,20.54304514,-100.4046703
FERRETERIA EL INDIO,20.70842843,-100.45741
FERRETERIA EL LORO,20.65516986,-100.467239
FERRETERIA EL MARQUES,20.58298128,-100.3733851
FERRETERIA EL MILAGRITO,20.52439821,-100.4574434
