Punto,Lat,Lon
FERRETERIA DEL CENTRO,19.33453657,-99.68599382
FERRETERIA DEL SUR,19.31369235,-99.61901918
FERRETERIA DEL VALLE,19.25697849,-99.66536478
FERRETERIA DEL VALLE,19.10343255,-99.58817526
FERRETERÍA DIFASE,19.30494881,-99.61574627
FERRETERÍA DIYASA,19.27211826,-99.68668351
FERRETERÍA DON BENO,19.25537768,-99.63426947
FERRETERIA DON BETO,19.21854043,-99.65782842
FERRETERIA DON GOYO,19.30984292,-99.75298608
FERRETERIA DON RICHARD,19.35703688,-99.59238827
FERRETERIA DON TEO,19.2695477,-99.67892301
FERRETERIA DOÑA CATA,19.31183614,-99.57125022
FERRETERIA DONIS,19.22618312,-99.62996178
FERRETERIA EL ANGEL,19.25496368,-99.60129938
FERRETERIA EL ANGEL,19.28498593,-99.51010187
FERRETERÍA EL ANGEL,19.30357774,-99.64983722
FERRETERIA EL ARBOLITO,19.33660221,-99.59698679
FERRETERIA EL ARCANGEL,19.27712797,-99.76939441
FERRETERIA EL ARCO,19.28823152,-99.81703144
FERRETERÍA EL ARENAL,19.31294347,-99.67038875
FERRETERIA EL ARENAL,19.34739748,-99.65411611
FERRETERÍA EL BOILER,19.25034165,-99.70318233
FERRETERÍA EL CARMEN,19.29661483,-99.59270015
FERRETERIA EL CARRIL,19.12603548,-99.58150917
FERRETERIA EL CEDRO,19.31869814,-99.61377627
FERRETERIA EL CHINO,19.26390196,-99.51316698
FERRETERÍA EL CLAVITO,19.25652474,-99.70744814
FERRETERIA EL FAISAN,19.32035376,-99.54660793
FERRETERIA EL FENIX,19.24835413,-99.64090236
FERRETERIA EL GALLO,19.34271166,-99.46649875
FERRETERIA EL HALCON,19.25359533,-99.60652623
FERRETERIA EL IMAN,19.10278865,-99.59106367
FERRETERIA EL MARTILLO,19.28817026,-99.67012724
FERRETERIA EL NEVADO,19.23346946,-99.53444609
FERRETERIA EL PAISAN II,19.30955558,-99.54059547
FERRETERIA EL PATRONCITO,19.24642027,-99.75989106
FERRETERIA EL PERICO,19.34714213,-99.65663828
FERRETERIA EL PERICO,19.34412889,-99.65661884
FERRETERIA EL PERICO,19.25957528,-99.64361826
FERRETERÍA EL PISTO,19.30594808,-99.65088843
FERRETERIA EL PROFE,19.37103387,-99.61520002
FERRETERÍA EL PUMA,19.44597773,-99.66054615
FERRETERIA EL RETORNO,19.29711686,-99.74208315
FERRETERIA EL RINCON,19.36366217,-99.65612012
FERRETERIA EL SAGUAN,19.22872316,-99.67244707
FERRETERIA EL SEMINARIO,19.24355237,-99.7602876
FERRETERIA EL TANQUECITO,19.35730121,-99.48318333
FERRETERIA EL TORNILLITO,19.38841904,-99.64904408
FERRETERIA EL TRIUNFO,19.27721798,-99.76636448
FERRETERÍA EL TRIUNFO,19.26362959,-99.66621353
FERRETERÍA EL UNIVERSO,19.24691418,-99.6640051
FERRETERIA EL ZAMARRERO,19.29725347,-99.7105435
FERRETERIA ELCEDRITO,19.23104758,-99.67320538
FERRETERÍA ELIAS,19.3984811,-99.70695641
FERRETERIA ELPOZO,19.29697013,-99.7097454
FERRETERIA ELYON,19.26980845,-99.50985835
FERRETERÍA EMMANUEL,19.32076585,-99.64417278
FERRETERIA ENRIQUEZ,19.22689843,-99.6279064
FERRETERIA EQUITEX,19.29185162,-99.52792983
FERRETERIA ESCALONAS,19.25006462,-99.6014691
FERRETERIA ESCAR,19.28492241,-99.6908105
FERRETERÍA ESPERANZA,19.26277489,-99.67691394
FERRETERIA ESTARADA,19.27727126,-99.64089334
FERRETERIA ESTRADA,19.27727126,-99.64089334
FERRETERIA ESTRELLA,19.06183639,-99.65221688
FERRETERIA ESTRELLITA,19.35519536,-99.64337168
FERRETERIA FABELA,19.29851149,-99.69424019
FERRETERÍA FAUSTO,19.37616626,-99.62118502
FERRETERIA FEDIM,19.30381905,-99.60596977
FERRETERIA FER,19.3490907,-99.64358379
FERRETERIA FERMA,19.30177793,-99.72063263
FERRETERIA FERMAR,19.29822724,-99.71023598
FERRETERIA FERRE TODO,19.32219373,-99.67758159
FERRETERÍA FERREGARCÍA,19.35707822,-99.65620034
FERRETERÍA FERRELUCI,19.27020795,-99.69097826
FERRETERIA FERREMATERIALES REYES,19.23712309,-99.62403338
FERRETERIA FERREMAX,19.2385157,-99.6192401
FERRETERIA FERREPER,19.33781055,-99.60499092
FERRETERIA FERREQUIP,19.28586342,-99.51561953
FERRETERIA FERRESAMANO,19.31830087,-99.62877569
FERRETERIA FERRESONI,19.26595396,-99.68086192
FERRETERIA FERRESTRA,19.27065496,-99.60073183
FERRETERIA FERROMATERIALES LA ORQUIDEA,19.25918133,-99.64346935
FERRETERÍA FRANSIS,19.24868825,-99.70922512
FERRETERIA G Y B,19.25133531,-99.7041347
FERRETERIA GALA,19.28444167,-99.72335901
FERRETERIA GARCIA,19.35151681,-99.65785959
FERRETERIA GCG,19.27143866,-99.62647104
FERRETERÍA GEESA,19.26941565,-99.68755979
FERRETERIA GONMART,19.29655988,-99.73923903
FERRETERIA GONZALEZ,19.28090363,-99.62876361
FERRETERIA GRUPO MONARCA,19.2639081,-99.57700263
FERRETERIA GRUPO SANCHEZ,19.30644872,-99.55286972
FERRETERÍA GUTIERREZ,19.31887891,-99.66141017
FERRETERIA GUTIERREZ,19.33172773,-99.46819458
FERRETERIA HALCON,19.26457094,-99.64545937
FERRETERÍA HAZAHAR,19.36854969,-99.58618724
FERRETERÍA HERMANAS VILCHIS,19.28236896,-99.73320667
FERRETERIA HERNANDEZ,19.27171328,-99.74343304
FERRETERIA HERNANDEZ,19.35378025,-99.62957614
FERRETERIA HERNANDEZ,19.36584973,-99.60350444
FERRETERIA HEROE,19.35564736,-99.60921446
FERRETERIA HERSIC,19.33128344,-99.45083438
FERRETERÍA HERTAL,19.28955574,-99.68824922
FERRETERIA HIDALGO,19.26432861,-99.50878452
FERRETERÍA IDEAL,19.31183875,-99.57104756
FERRETERIA INDEPENDENCIA,19.22721472,-99.67065089
FERRETERIA JAJALPA,19.11338495,-99.53725504
FERRETERIA JARC,19.36444269,-99.56538321
FERRETERIA JERRY S,19.31345255,-99.56778443
FERRETERIA JESSY,19.23025636,-99.55006348
FERRETERÍA JEYCA,19.24675847,-99.73137948
FERRETERIA JHONNY,19.3578582,-99.65725043
FERRETERIA JIMA,19.29575053,-99.655204
FERRETERIA JISA,19.26400624,-99.6015552
FERRETERIA JOGUAR,19.29540359,-99.69977078
FERRETERIA JORDAN,19.27410667,-99.77171492
FERRETERIA JOSUE,19.34556981,-99.65972946
FERRETERÍA JUAREZ,19.35051912,-99.66044219
FERRETERÍA JUAREZ,19.3281917,-99.60322343
FERRETERIA JUHER,19.21831887,-99.66071686
FERRETERIA LA CADENA,19.26629655,-99.64709016
FERRETERIA LA CASITA,19.2738394,-99.77215589
FERRETERÍA LA CHIQUITA,19.31313944,-99.62046762
FERRETERIA LA CHIQUITA,19.34877318,-99.54999735
FERRETERÍA LA CONCEPCION,19.33536757,-99.62652134
